lock_key	name	version	is_direct_name	owner_count	owners	owner_groups	action
fdir@6.5.0(picomatch@4.0.3)	fdir	6.5.0(picomatch@4.0.3)	false	4	@vitest/coverage-v8,tsdown,typescript-eslint,vitest	package-dev,workspace-dev	removed-with-js-toolchain
file-entry-cache@8.0.0	file-entry-cache	8.0.0	false	3	eslint,eslint-config-prettier,typescript-eslint	workspace-dev	removed-with-js-toolchain
fill-range@7.1.1	fill-range	7.1.1	false	1	tryscript	package-dev	removed-with-js-toolchain
find-up@5.0.0	find-up	5.0.0	false	5	c8,eslint,eslint-config-prettier,tryscript,typescript-eslint	package-dev,workspace-dev	removed-with-js-toolchain
flat-cache@4.0.1	flat-cache	4.0.1	false	3	eslint,eslint-config-prettier,typescript-eslint	workspace-dev	removed-with-js-toolchain
flatted@3.4.2	flatted	3.4.2	false	3	eslint,eslint-config-prettier,typescript-eslint	workspace-dev	removed-with-js-toolchain
foreground-child@3.3.1	foreground-child	3.3.1	false	3	c8,monocart-coverage-reports,tryscript	package-dev	removed-with-js-toolchain
fsevents@2.3.3	fsevents	2.3.3	false	3	@vitest/coverage-v8,tsx,vitest	package-dev,workspace-dev	removed-with-js-toolchain
get-caller-file@2.0.5	get-caller-file	2.0.5	false	3	c8,marked-terminal,tryscript	package-dev,runtime	split-runtime-and-tooling
get-tsconfig@4.13.0	get-tsconfig	4.13.0	false	4	@vitest/coverage-v8,tsdown,tsx,vitest	package-dev,workspace-dev	removed-with-js-toolchain
github-slugger@2.0.0	github-slugger	2.0.0	true	1	github-slugger	runtime	covered-in-direct-plan
glob-parent@5.1.2	glob-parent	5.1.2	false	1	tryscript	package-dev	removed-with-js-toolchain
glob-parent@6.0.2	glob-parent	6.0.2	false	3	eslint,eslint-config-prettier,typescript-eslint	workspace-dev	removed-with-js-toolchain
glob@10.5.0	glob	10.5.0	false	2	c8,tryscript	package-dev	removed-with-js-toolchain
globals@14.0.0	globals	14.0.0	false	3	eslint,eslint-config-prettier,typescript-eslint	workspace-dev	removed-with-js-toolchain
gray-matter@4.0.3	gray-matter	4.0.3	true	1	gray-matter	runtime	covered-in-direct-plan
has-flag@4.0.0	has-flag	4.0.0	false	8	@vitest/coverage-v8,c8,eslint,eslint-config-prettier,marked-terminal,monocart-coverage-reports,tryscript,typescript-eslint	package-dev,runtime,workspace-dev	split-runtime-and-tooling
highlight.js@10.7.3	highlight.js	10.7.3	false	1	marked-terminal	runtime	replace-through-runtime-owner
hookable@6.0.1	hookable	6.0.1	false	1	tsdown	package-dev	removed-with-js-toolchain
html-escaper@2.0.2	html-escaper	2.0.2	false	4	@vitest/coverage-v8,c8,monocart-coverage-reports,tryscript	package-dev	removed-with-js-toolchain
ignore@5.3.2	ignore	5.3.2	false	3	eslint,eslint-config-prettier,typescript-eslint	workspace-dev	removed-with-js-toolchain
ignore@7.0.5	ignore	7.0.5	false	1	typescript-eslint	workspace-dev	removed-with-js-toolchain
import-fresh@3.3.1	import-fresh	3.3.1	false	3	eslint,eslint-config-prettier,typescript-eslint	workspace-dev	removed-with-js-toolchain
import-without-cache@0.2.5	import-without-cache	0.2.5	false	1	tsdown	package-dev	removed-with-js-toolchain
imurmurhash@0.1.4	imurmurhash	0.1.4	false	3	eslint,eslint-config-prettier,typescript-eslint	workspace-dev	removed-with-js-toolchain
is-extendable@0.1.1	is-extendable	0.1.1	false	1	gray-matter	runtime	replace-through-runtime-owner
is-extglob@2.1.1	is-extglob	2.1.1	false	4	eslint,eslint-config-prettier,tryscript,typescript-eslint	package-dev,workspace-dev	removed-with-js-toolchain
is-fullwidth-code-point@3.0.0	is-fullwidth-code-point	3.0.0	false	3	c8,marked-terminal,tryscript	package-dev,runtime	split-runtime-and-tooling
is-glob@4.0.3	is-glob	4.0.3	false	4	eslint,eslint-config-prettier,tryscript,typescript-eslint	package-dev,workspace-dev	removed-with-js-toolchain
is-number@7.0.0	is-number	7.0.0	false	1	tryscript	package-dev	removed-with-js-toolchain
isexe@2.0.0	isexe	2.0.0	false	6	c8,eslint,eslint-config-prettier,monocart-coverage-reports,tryscript,typescript-eslint	package-dev,workspace-dev	removed-with-js-toolchain
istanbul-lib-coverage@3.2.2	istanbul-lib-coverage	3.2.2	false	4	@vitest/coverage-v8,c8,monocart-coverage-reports,tryscript	package-dev	removed-with-js-toolchain
istanbul-lib-report@3.0.1	istanbul-lib-report	3.0.1	false	4	@vitest/coverage-v8,c8,monocart-coverage-reports,tryscript	package-dev	removed-with-js-toolchain
istanbul-reports@3.2.0	istanbul-reports	3.2.0	false	4	@vitest/coverage-v8,c8,monocart-coverage-reports,tryscript	package-dev	removed-with-js-toolchain
jackspeak@3.4.3	jackspeak	3.4.3	false	2	c8,tryscript	package-dev	removed-with-js-toolchain
jiti@2.6.1	jiti	2.6.1	false	5	@vitest/coverage-v8,eslint,eslint-config-prettier,typescript-eslint,vitest	package-dev,workspace-dev	removed-with-js-toolchain
js-tokens@10.0.0	js-tokens	10.0.0	false	1	@vitest/coverage-v8	package-dev	removed-with-js-toolchain
js-yaml@3.14.2	js-yaml	3.14.2	false	1	gray-matter	runtime	replace-through-runtime-owner
js-yaml@4.1.1	js-yaml	4.1.1	false	3	eslint,eslint-config-prettier,typescript-eslint	workspace-dev	removed-with-js-toolchain
jsesc@3.1.0	jsesc	3.1.0	false	1	tsdown	package-dev	removed-with-js-toolchain
json-buffer@3.0.1	json-buffer	3.0.1	false	3	eslint,eslint-config-prettier,typescript-eslint	workspace-dev	removed-with-js-toolchain
json-schema-traverse@0.4.1	json-schema-traverse	0.4.1	false	3	eslint,eslint-config-prettier,typescript-eslint	workspace-dev	removed-with-js-toolchain
json-stable-stringify-without-jsonify@1.0.1	json-stable-stringify-without-jsonify	1.0.1	false	3	eslint,eslint-config-prettier,typescript-eslint	workspace-dev	removed-with-js-toolchain
keyv@4.5.4	keyv	4.5.4	false	3	eslint,eslint-config-prettier,typescript-eslint	workspace-dev	removed-with-js-toolchain
kind-of@6.0.3	kind-of	6.0.3	false	1	gray-matter	runtime	replace-through-runtime-owner
lefthook-darwin-arm64@2.1.4	lefthook-darwin-arm64	2.1.4	false	1	lefthook	workspace-dev	removed-with-js-toolchain
lefthook-darwin-x64@2.1.4	lefthook-darwin-x64	2.1.4	false	1	lefthook	workspace-dev	removed-with-js-toolchain
lefthook-freebsd-arm64@2.1.4	lefthook-freebsd-arm64	2.1.4	false	1	lefthook	workspace-dev	removed-with-js-toolchain
lefthook-freebsd-x64@2.1.4	lefthook-freebsd-x64	2.1.4	false	1	lefthook	workspace-dev	removed-with-js-toolchain
lefthook-linux-arm64@2.1.4	lefthook-linux-arm64	2.1.4	false	1	lefthook	workspace-dev	removed-with-js-toolchain
lefthook-linux-x64@2.1.4	lefthook-linux-x64	2.1.4	false	1	lefthook	workspace-dev	removed-with-js-toolchain
lefthook-openbsd-arm64@2.1.4	lefthook-openbsd-arm64	2.1.4	false	1	lefthook	workspace-dev	removed-with-js-toolchain
lefthook-openbsd-x64@2.1.4	lefthook-openbsd-x64	2.1.4	false	1	lefthook	workspace-dev	removed-with-js-toolchain
lefthook-windows-arm64@2.1.4	lefthook-windows-arm64	2.1.4	false	1	lefthook	workspace-dev	removed-with-js-toolchain
lefthook-windows-x64@2.1.4	lefthook-windows-x64	2.1.4	false	1	lefthook	workspace-dev	removed-with-js-toolchain
lefthook@2.1.4	lefthook	2.1.4	true	1	lefthook	workspace-dev	covered-in-direct-plan
levn@0.4.1	levn	0.4.1	false	3	eslint,eslint-config-prettier,typescript-eslint	workspace-dev	removed-with-js-toolchain
locate-path@6.0.0	locate-path	6.0.0	false	5	c8,eslint,eslint-config-prettier,tryscript,typescript-eslint	package-dev,workspace-dev	removed-with-js-toolchain
lodash.merge@4.6.2	lodash.merge	4.6.2	false	3	eslint,eslint-config-prettier,typescript-eslint	workspace-dev	removed-with-js-toolchain
lru-cache@10.4.3	lru-cache	10.4.3	false	2	c8,tryscript	package-dev	removed-with-js-toolchain
lz-utils@2.1.0	lz-utils	2.1.0	false	3	c8,monocart-coverage-reports,tryscript	package-dev	removed-with-js-toolchain
magic-string@0.30.21	magic-string	0.30.21	false	2	@vitest/coverage-v8,vitest	package-dev	removed-with-js-toolchain
magicast@0.5.2	magicast	0.5.2	false	1	@vitest/coverage-v8	package-dev	removed-with-js-toolchain
make-dir@4.0.0	make-dir	4.0.0	false	4	@vitest/coverage-v8,c8,monocart-coverage-reports,tryscript	package-dev	removed-with-js-toolchain
marked-terminal@7.3.0(marked@15.0.12)	marked-terminal	7.3.0(marked@15.0.12)	true	1	marked-terminal	runtime	covered-in-direct-plan
marked@11.2.0	marked	11.2.0	true	1	@types/marked-terminal	package-dev	covered-in-direct-plan
marked@15.0.12	marked	15.0.12	true	2	marked,marked-terminal	runtime	covered-in-direct-plan
merge2@1.4.1	merge2	1.4.1	false	1	tryscript	package-dev	removed-with-js-toolchain
micromatch@4.0.8	micromatch	4.0.8	false	1	tryscript	package-dev	removed-with-js-toolchain
minimatch@10.2.5	minimatch	10.2.5	false	1	typescript-eslint	workspace-dev	removed-with-js-toolchain
minimatch@3.1.5	minimatch	3.1.5	false	3	eslint,eslint-config-prettier,typescript-eslint	workspace-dev	removed-with-js-toolchain
minimatch@9.0.5	minimatch	9.0.5	false	2	c8,tryscript	package-dev	removed-with-js-toolchain
minipass@7.1.2	minipass	7.1.2	false	2	c8,tryscript	package-dev	removed-with-js-toolchain
monocart-coverage-reports@2.12.9	monocart-coverage-reports	2.12.9	true	3	c8,monocart-coverage-reports,tryscript	package-dev	covered-in-direct-plan
monocart-locator@1.0.2	monocart-locator	1.0.2	false	3	c8,monocart-coverage-reports,tryscript	package-dev	removed-with-js-toolchain
mri@1.2.0	mri	1.2.0	false	2	publint,tsdown	package-dev	removed-with-js-toolchain
ms@2.1.3	ms	2.1.3	false	3	eslint,eslint-config-prettier,typescript-eslint	workspace-dev	removed-with-js-toolchain
mz@2.7.0	mz	2.7.0	false	1	marked-terminal	runtime	replace-through-runtime-owner
nanoid@3.3.11	nanoid	3.3.11	false	2	@vitest/coverage-v8,vitest	package-dev	removed-with-js-toolchain
natural-compare@1.4.0	natural-compare	1.4.0	false	3	eslint,eslint-config-prettier,typescript-eslint	workspace-dev	removed-with-js-toolchain
node-emoji@2.2.0	node-emoji	2.2.0	false	1	marked-terminal	runtime	replace-through-runtime-owner
npm-check-updates@19.6.6	npm-check-updates	19.6.6	true	1	npm-check-updates	workspace-dev	covered-in-direct-plan
object-assign@4.1.1	object-assign	4.1.1	false	1	marked-terminal	runtime	replace-through-runtime-owner
obug@2.1.1	obug	2.1.1	false	3	@vitest/coverage-v8,tsdown,vitest	package-dev	removed-with-js-toolchain
optionator@0.9.4	optionator	0.9.4	false	3	eslint,eslint-config-prettier,typescript-eslint	workspace-dev	removed-with-js-toolchain
p-limit@3.1.0	p-limit	3.1.0	false	5	c8,eslint,eslint-config-prettier,tryscript,typescript-eslint	package-dev,workspace-dev	removed-with-js-toolchain
p-locate@5.0.0	p-locate	5.0.0	false	5	c8,eslint,eslint-config-prettier,tryscript,typescript-eslint	package-dev,workspace-dev	removed-with-js-toolchain
package-json-from-dist@1.0.1	package-json-from-dist	1.0.1	false	2	c8,tryscript	package-dev	removed-with-js-toolchain
package-manager-detector@1.6.0	package-manager-detector	1.6.0	false	2	publint,tsdown	package-dev	removed-with-js-toolchain
parent-module@1.0.1	parent-module	1.0.1	false	3	eslint,eslint-config-prettier,typescript-eslint	workspace-dev	removed-with-js-toolchain
parse-ms@4.0.0	parse-ms	4.0.0	false	1	pretty-ms	runtime	replace-through-runtime-owner
parse5-htmlparser2-tree-adapter@6.0.1	parse5-htmlparser2-tree-adapter	6.0.1	false	1	marked-terminal	runtime	replace-through-runtime-owner
parse5@5.1.1	parse5	5.1.1	false	1	marked-terminal	runtime	replace-through-runtime-owner
parse5@6.0.1	parse5	6.0.1	false	1	marked-terminal	runtime	replace-through-runtime-owner
path-exists@4.0.0	path-exists	4.0.0	false	5	c8,eslint,eslint-config-prettier,tryscript,typescript-eslint	package-dev,workspace-dev	removed-with-js-toolchain
path-key@3.1.1	path-key	3.1.1	false	6	c8,eslint,eslint-config-prettier,monocart-coverage-reports,tryscript,typescript-eslint	package-dev,workspace-dev	removed-with-js-toolchain
path-scurry@1.11.1	path-scurry	1.11.1	false	2	c8,tryscript	package-dev	removed-with-js-toolchain
pathe@2.0.3	pathe	2.0.3	false	3	@vitest/coverage-v8,tsdown,vitest	package-dev	removed-with-js-toolchain
picocolors@1.1.1	picocolors	1.1.1	true	6	@vitest/coverage-v8,picocolors,publint,tryscript,tsdown,vitest	package-dev,runtime	covered-in-direct-plan
picomatch@2.3.1	picomatch	2.3.1	false	1	tryscript	package-dev	removed-with-js-toolchain
picomatch@4.0.3	picomatch	4.0.3	false	4	@vitest/coverage-v8,tsdown,typescript-eslint,vitest	package-dev,workspace-dev	removed-with-js-toolchain
postcss@8.5.6	postcss	8.5.6	false	2	@vitest/coverage-v8,vitest	package-dev	removed-with-js-toolchain
prelude-ls@1.2.1	prelude-ls	1.2.1	false	3	eslint,eslint-config-prettier,typescript-eslint	workspace-dev	removed-with-js-toolchain
prettier@3.8.1	prettier	3.8.1	true	1	prettier	workspace-dev	covered-in-direct-plan
pretty-bytes@7.1.0	pretty-bytes	7.1.0	true	1	pretty-bytes	runtime	covered-in-direct-plan
pretty-ms@9.3.0	pretty-ms	9.3.0	true	1	pretty-ms	runtime	covered-in-direct-plan
publint@0.3.17	publint	0.3.17	true	2	publint,tsdown	package-dev	covered-in-direct-plan
punycode@2.3.1	punycode	2.3.1	false	3	eslint,eslint-config-prettier,typescript-eslint	workspace-dev	removed-with-js-toolchain
quansync@1.0.0	quansync	1.0.0	false	1	tsdown	package-dev	removed-with-js-toolchain
queue-microtask@1.2.3	queue-microtask	1.2.3	false	1	tryscript	package-dev	removed-with-js-toolchain
require-directory@2.1.1	require-directory	2.1.1	false	3	c8,marked-terminal,tryscript	package-dev,runtime	split-runtime-and-tooling
resolve-from@4.0.0	resolve-from	4.0.0	false	3	eslint,eslint-config-prettier,typescript-eslint	workspace-dev	removed-with-js-toolchain
resolve-pkg-maps@1.0.0	resolve-pkg-maps	1.0.0	false	4	@vitest/coverage-v8,tsdown,tsx,vitest	package-dev,workspace-dev	removed-with-js-toolchain
reusify@1.1.0	reusify	1.1.0	false	1	tryscript	package-dev	removed-with-js-toolchain
rolldown-plugin-dts@0.21.7(rolldown@1.0.0-rc.1)(typescript@5.9.3)	rolldown-plugin-dts	0.21.7(rolldown@1.0.0-rc.1)(typescript@5.9.3)	false	1	tsdown	package-dev	removed-with-js-toolchain
rolldown@1.0.0-rc.1	rolldown	1.0.0-rc.1	false	1	tsdown	package-dev	removed-with-js-toolchain
rollup@4.55.1	rollup	4.55.1	false	2	@vitest/coverage-v8,vitest	package-dev	removed-with-js-toolchain
run-parallel@1.2.0	run-parallel	1.2.0	false	1	tryscript	package-dev	removed-with-js-toolchain
sade@1.8.1	sade	1.8.1	false	2	publint,tsdown	package-dev	removed-with-js-toolchain
section-matter@1.0.0	section-matter	1.0.0	false	1	gray-matter	runtime	replace-through-runtime-owner
semver@7.7.3	semver	7.7.3	false	5	@vitest/coverage-v8,c8,monocart-coverage-reports,tryscript,tsdown	package-dev	removed-with-js-toolchain
semver@7.7.4	semver	7.7.4	false	1	typescript-eslint	workspace-dev	removed-with-js-toolchain
shebang-command@2.0.0	shebang-command	2.0.0	false	6	c8,eslint,eslint-config-prettier,monocart-coverage-reports,tryscript,typescript-eslint	package-dev,workspace-dev	removed-with-js-toolchain
shebang-regex@3.0.0	shebang-regex	3.0.0	false	6	c8,eslint,eslint-config-prettier,monocart-coverage-reports,tryscript,typescript-eslint	package-dev,workspace-dev	removed-with-js-toolchain
siginfo@2.0.0	siginfo	2.0.0	false	2	@vitest/coverage-v8,vitest	package-dev	removed-with-js-toolchain
signal-exit@4.1.0	signal-exit	4.1.0	false	3	c8,monocart-coverage-reports,tryscript	package-dev	removed-with-js-toolchain
skin-tone@2.0.0	skin-tone	2.0.0	false	1	marked-terminal	runtime	replace-through-runtime-owner
source-map-js@1.2.1	source-map-js	1.2.1	false	2	@vitest/coverage-v8,vitest	package-dev	removed-with-js-toolchain
sprintf-js@1.0.3	sprintf-js	1.0.3	false	1	gray-matter	runtime	replace-through-runtime-owner
stackback@0.0.2	stackback	0.0.2	false	2	@vitest/coverage-v8,vitest	package-dev	removed-with-js-toolchain
std-env@3.10.0	std-env	3.10.0	false	2	@vitest/coverage-v8,vitest	package-dev	removed-with-js-toolchain
string-width@4.2.3	string-width	4.2.3	false	3	c8,marked-terminal,tryscript	package-dev,runtime	split-runtime-and-tooling
string-width@5.1.2	string-width	5.1.2	false	2	c8,tryscript	package-dev	removed-with-js-toolchain
strip-ansi@6.0.1	strip-ansi	6.0.1	false	3	c8,marked-terminal,tryscript	package-dev,runtime	split-runtime-and-tooling
strip-ansi@7.1.2	strip-ansi	7.1.2	false	2	c8,tryscript	package-dev	removed-with-js-toolchain
strip-bom-string@1.0.0	strip-bom-string	1.0.0	false	1	gray-matter	runtime	replace-through-runtime-owner
strip-json-comments@3.1.1	strip-json-comments	3.1.1	false	3	eslint,eslint-config-prettier,typescript-eslint	workspace-dev	removed-with-js-toolchain
stubborn-fs@2.0.0	stubborn-fs	2.0.0	false	2	atomically,tryscript	package-dev,runtime	split-runtime-and-tooling
stubborn-utils@1.0.2	stubborn-utils	1.0.2	false	2	atomically,tryscript	package-dev,runtime	split-runtime-and-tooling
supports-color@7.2.0	supports-color	7.2.0	false	8	@vitest/coverage-v8,c8,eslint,eslint-config-prettier,marked-terminal,monocart-coverage-reports,tryscript,typescript-eslint	package-dev,runtime,workspace-dev	split-runtime-and-tooling
supports-hyperlinks@3.2.0	supports-hyperlinks	3.2.0	false	1	marked-terminal	runtime	replace-through-runtime-owner
test-exclude@7.0.1	test-exclude	7.0.1	false	2	c8,tryscript	package-dev	removed-with-js-toolchain
thenify-all@1.6.0	thenify-all	1.6.0	false	1	marked-terminal	runtime	replace-through-runtime-owner
thenify@3.3.1	thenify	3.3.1	false	1	marked-terminal	runtime	replace-through-runtime-owner
tinybench@2.9.0	tinybench	2.9.0	false	2	@vitest/coverage-v8,vitest	package-dev	removed-with-js-toolchain
tinyexec@1.0.2	tinyexec	1.0.2	false	3	@vitest/coverage-v8,tsdown,vitest	package-dev	removed-with-js-toolchain
tinyglobby@0.2.15	tinyglobby	0.2.15	false	4	@vitest/coverage-v8,tsdown,typescript-eslint,vitest	package-dev,workspace-dev	removed-with-js-toolchain
tinyrainbow@3.0.3	tinyrainbow	3.0.3	false	2	@vitest/coverage-v8,vitest	package-dev	removed-with-js-toolchain
to-regex-range@5.0.1	to-regex-range	5.0.1	false	1	tryscript	package-dev	removed-with-js-toolchain
tree-kill@1.2.2	tree-kill	1.2.2	false	2	tryscript,tsdown	package-dev	removed-with-js-toolchain
tryscript@0.1.6(c8@10.1.3(monocart-coverage-reports@2.12.9))(monocart-coverage-reports@2.12.9)	tryscript	0.1.6(c8@10.1.3(monocart-coverage-reports@2.12.9))(monocart-coverage-reports@2.12.9)	true	1	tryscript	package-dev	covered-in-direct-plan
ts-api-utils@2.5.0(typescript@5.9.3)	ts-api-utils	2.5.0(typescript@5.9.3)	false	1	typescript-eslint	workspace-dev	removed-with-js-toolchain
tsdown@0.20.1(publint@0.3.17)(typescript@5.9.3)	tsdown	0.20.1(publint@0.3.17)(typescript@5.9.3)	true	1	tsdown	package-dev	covered-in-direct-plan
tslib@2.8.1	tslib	2.8.1	false	1	tsdown	package-dev	removed-with-js-toolchain
tsx@4.21.0	tsx	4.21.0	true	3	@vitest/coverage-v8,tsx,vitest	package-dev,workspace-dev	covered-in-direct-plan
type-check@0.4.0	type-check	0.4.0	false	3	eslint,eslint-config-prettier,typescript-eslint	workspace-dev	removed-with-js-toolchain
typescript-eslint@8.58.0(eslint@9.39.4(jiti@2.6.1))(typescript@5.9.3)	typescript-eslint	8.58.0(eslint@9.39.4(jiti@2.6.1))(typescript@5.9.3)	true	1	typescript-eslint	workspace-dev	covered-in-direct-plan
typescript@5.9.3	typescript	5.9.3	true	3	tsdown,typescript,typescript-eslint	package-dev,workspace-dev	covered-in-direct-plan
ulid@3.0.2	ulid	3.0.2	true	1	ulid	runtime	covered-in-direct-plan
unconfig-core@7.4.2	unconfig-core	7.4.2	false	1	tsdown	package-dev	removed-with-js-toolchain
undici-types@7.16.0	undici-types	7.16.0	false	4	@types/marked-terminal,@types/node,@vitest/coverage-v8,vitest	package-dev	removed-with-js-toolchain
unicode-emoji-modifier-base@1.0.0	unicode-emoji-modifier-base	1.0.0	false	1	marked-terminal	runtime	replace-through-runtime-owner
unrun@0.2.26	unrun	0.2.26	false	1	tsdown	package-dev	removed-with-js-toolchain
uri-js@4.4.1	uri-js	4.4.1	false	3	eslint,eslint-config-prettier,typescript-eslint	workspace-dev	removed-with-js-toolchain
v8-to-istanbul@9.3.0	v8-to-istanbul	9.3.0	false	2	c8,tryscript	package-dev	removed-with-js-toolchain
vite@7.3.1(@types/node@24.10.13)(jiti@2.6.1)(tsx@4.21.0)(yaml@2.8.4)	vite	7.3.1(@types/node@24.10.13)(jiti@2.6.1)(tsx@4.21.0)(yaml@2.8.4)	false	2	@vitest/coverage-v8,vitest	package-dev	removed-with-js-toolchain
vitest@4.0.18(@types/node@24.10.13)(jiti@2.6.1)(tsx@4.21.0)(yaml@2.8.4)	vitest	4.0.18(@types/node@24.10.13)(jiti@2.6.1)(tsx@4.21.0)(yaml@2.8.4)	true	2	@vitest/coverage-v8,vitest	package-dev	covered-in-direct-plan
when-exit@2.1.5	when-exit	2.1.5	false	2	atomically,tryscript	package-dev,runtime	split-runtime-and-tooling
which@2.0.2	which	2.0.2	false	6	c8,eslint,eslint-config-prettier,monocart-coverage-reports,tryscript,typescript-eslint	package-dev,workspace-dev	removed-with-js-toolchain
why-is-node-running@2.3.0	why-is-node-running	2.3.0	false	2	@vitest/coverage-v8,vitest	package-dev	removed-with-js-toolchain
word-wrap@1.2.5	word-wrap	1.2.5	false	3	eslint,eslint-config-prettier,typescript-eslint	workspace-dev	removed-with-js-toolchain
wrap-ansi@7.0.0	wrap-ansi	7.0.0	false	3	c8,marked-terminal,tryscript	package-dev,runtime	split-runtime-and-tooling
wrap-ansi@8.1.0	wrap-ansi	8.1.0	false	2	c8,tryscript	package-dev	removed-with-js-toolchain
y18n@5.0.8	y18n	5.0.8	false	3	c8,marked-terminal,tryscript	package-dev,runtime	split-runtime-and-tooling
yaml@2.8.4	yaml	2.8.4	true	4	@vitest/coverage-v8,tryscript,vitest,yaml	package-dev,runtime	covered-in-direct-plan
yargs-parser@20.2.9	yargs-parser	20.2.9	false	1	marked-terminal	runtime	replace-through-runtime-owner
yargs-parser@21.1.1	yargs-parser	21.1.1	false	2	c8,tryscript	package-dev	removed-with-js-toolchain
yargs@16.2.0	yargs	16.2.0	false	1	marked-terminal	runtime	replace-through-runtime-owner
yargs@17.7.2	yargs	17.7.2	false	2	c8,tryscript	package-dev	removed-with-js-toolchain
yocto-queue@0.1.0	yocto-queue	0.1.0	false	5	c8,eslint,eslint-config-prettier,tryscript,typescript-eslint	package-dev,workspace-dev	removed-with-js-toolchain
zod@3.25.76	zod	3.25.76	true	2	tryscript,zod	package-dev,runtime	covered-in-direct-plan
