lock_key	name	version	is_direct_name	owner_count	owners	owner_groups	action
strip-ansi@6.0.1	strip-ansi	6.0.1	false	1	node-llama-cpp	runtime	replace-through-runtime-owner
strip-ansi@7.2.0	strip-ansi	7.2.0	false	1	node-llama-cpp	runtime	replace-through-runtime-owner
strip-json-comments@2.0.1	strip-json-comments	2.0.1	false	2	better-sqlite3,node-llama-cpp	runtime	replace-through-runtime-owner
strip-literal@3.1.0	strip-literal	3.1.0	false	1	vitest	dev	removed-with-js-toolchain
tar-fs@2.1.4	tar-fs	2.1.4	false	1	better-sqlite3	runtime	replace-through-runtime-owner
tar-stream@2.2.0	tar-stream	2.2.0	false	1	better-sqlite3	runtime	replace-through-runtime-owner
tar@7.5.13	tar	7.5.13	false	1	node-llama-cpp	runtime	replace-through-runtime-owner
tinybench@2.9.0	tinybench	2.9.0	false	1	vitest	dev	removed-with-js-toolchain
tinyexec@0.3.2	tinyexec	0.3.2	false	1	vitest	dev	removed-with-js-toolchain
tinyglobby@0.2.15	tinyglobby	0.2.15	false	1	vitest	dev	removed-with-js-toolchain
tinypool@1.1.1	tinypool	1.1.1	false	1	vitest	dev	removed-with-js-toolchain
tinyrainbow@2.0.0	tinyrainbow	2.0.0	false	1	vitest	dev	removed-with-js-toolchain
tinyspy@4.0.4	tinyspy	4.0.4	false	1	vitest	dev	removed-with-js-toolchain
to-regex-range@5.0.1	to-regex-range	5.0.1	false	1	fast-glob	runtime	replace-through-runtime-owner
toidentifier@1.0.1	toidentifier	1.0.1	false	1	@modelcontextprotocol/sdk	runtime	replace-through-runtime-owner
tree-sitter-go@0.25.0	tree-sitter-go	0.25.0	true	1	tree-sitter-go	runtime	covered-in-direct-plan
tree-sitter-javascript@0.23.1	tree-sitter-javascript	0.23.1	false	1	tree-sitter-typescript	runtime	replace-through-runtime-owner
tree-sitter-python@0.25.0	tree-sitter-python	0.25.0	true	1	tree-sitter-python	runtime	covered-in-direct-plan
tree-sitter-rust@0.24.0	tree-sitter-rust	0.24.0	true	1	tree-sitter-rust	runtime	covered-in-direct-plan
tree-sitter-typescript@0.23.2	tree-sitter-typescript	0.23.2	true	1	tree-sitter-typescript	runtime	covered-in-direct-plan
tsx@4.21.0	tsx	4.21.0	true	2	tsx,vitest	dev	covered-in-direct-plan
tunnel-agent@0.6.0	tunnel-agent	0.6.0	false	1	better-sqlite3	runtime	replace-through-runtime-owner
type-is@2.0.1	type-is	2.0.1	false	1	@modelcontextprotocol/sdk	runtime	replace-through-runtime-owner
typescript@5.9.3	typescript	5.9.3	true	2	node-llama-cpp,typescript	runtime	covered-in-direct-plan
undici-types@7.18.2	undici-types	7.18.2	false	2	@types/better-sqlite3,vitest	dev	removed-with-js-toolchain
universalify@2.0.1	universalify	2.0.1	false	1	node-llama-cpp	runtime	replace-through-runtime-owner
unpipe@1.0.0	unpipe	1.0.0	false	1	@modelcontextprotocol/sdk	runtime	replace-through-runtime-owner
url-join@4.0.1	url-join	4.0.1	false	1	node-llama-cpp	runtime	replace-through-runtime-owner
util-deprecate@1.0.2	util-deprecate	1.0.2	false	1	better-sqlite3	runtime	replace-through-runtime-owner
validate-npm-package-name@7.0.2	validate-npm-package-name	7.0.2	false	1	node-llama-cpp	runtime	replace-through-runtime-owner
vary@1.1.2	vary	1.1.2	false	1	@modelcontextprotocol/sdk	runtime	replace-through-runtime-owner
vite-node@3.2.4(@types/node@25.5.2)(tsx@4.21.0)(yaml@2.9.0)	vite-node	3.2.4(@types/node@25.5.2)(tsx@4.21.0)(yaml@2.9.0)	false	1	vitest	dev	removed-with-js-toolchain
vite@7.3.2(@types/node@25.5.2)(tsx@4.21.0)(yaml@2.9.0)	vite	7.3.2(@types/node@25.5.2)(tsx@4.21.0)(yaml@2.9.0)	false	1	vitest	dev	removed-with-js-toolchain
vitest@3.2.4(@types/node@25.5.2)(tsx@4.21.0)(yaml@2.9.0)	vitest	3.2.4(@types/node@25.5.2)(tsx@4.21.0)(yaml@2.9.0)	true	1	vitest	dev	covered-in-direct-plan
web-tree-sitter@0.26.8	web-tree-sitter	0.26.8	true	1	web-tree-sitter	runtime	covered-in-direct-plan
which@2.0.2	which	2.0.2	false	2	@modelcontextprotocol/sdk,node-llama-cpp	runtime	replace-through-runtime-owner
which@6.0.1	which	6.0.1	false	1	node-llama-cpp	runtime	replace-through-runtime-owner
why-is-node-running@2.3.0	why-is-node-running	2.3.0	false	1	vitest	dev	removed-with-js-toolchain
wrap-ansi@7.0.0	wrap-ansi	7.0.0	false	1	node-llama-cpp	runtime	replace-through-runtime-owner
wrappy@1.0.2	wrappy	1.0.2	false	2	@modelcontextprotocol/sdk,better-sqlite3	runtime	replace-through-runtime-owner
y18n@5.0.8	y18n	5.0.8	false	1	node-llama-cpp	runtime	replace-through-runtime-owner
yallist@5.0.0	yallist	5.0.0	false	1	node-llama-cpp	runtime	replace-through-runtime-owner
yaml@2.9.0	yaml	2.9.0	true	2	vitest,yaml	dev,runtime	covered-in-direct-plan
yargs-parser@21.1.1	yargs-parser	21.1.1	false	1	node-llama-cpp	runtime	replace-through-runtime-owner
yargs@17.7.2	yargs	17.7.2	false	1	node-llama-cpp	runtime	replace-through-runtime-owner
yoctocolors@2.1.2	yoctocolors	2.1.2	false	1	node-llama-cpp	runtime	replace-through-runtime-owner
zod-to-json-schema@3.25.2(zod@4.2.1)	zod-to-json-schema	3.25.2(zod@4.2.1)	false	1	@modelcontextprotocol/sdk	runtime	replace-through-runtime-owner
zod@4.2.1	zod	4.2.1	true	2	@modelcontextprotocol/sdk,zod	runtime	covered-in-direct-plan
